Nodes,Degree,Eigenvector,LFVC,Clustering,Ego,hopset,betweenness,closeness
1915,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,6.61E-07,0.24201278
1916,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1917,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1918,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1919,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1920,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1921,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1922,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1923,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1924,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1925,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1926,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1927,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1928,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1929,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1930,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1931,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,6.61E-07,0.24201278
1932,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1933,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,6.61E-07,0.24201278
1934,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1935,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,6.61E-07,0.24201278
1936,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1937,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1938,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1939,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1940,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1941,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1942,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1943,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1944,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1945,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1946,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1947,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1948,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1949,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1950,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1951,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
1952,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1953,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1954,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
1955,0.000660066,4.26E-05,7.76E-05,1,0,54,0,0.241993451
1956,0.017491749,0.001189918,0.015532478,0.03628447,0.946298984,177,0.046320994,0.319182556
1957,0.000660066,2.12E-05,1.68E-06,1,0,53,0,0.240266434
1958,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1959,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1960,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1961,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1962,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1963,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1964,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1965,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1966,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1967,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1968,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1969,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1970,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1971,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1972,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1973,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1974,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1975,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1976,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1977,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1978,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1979,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1980,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1981,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1982,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1983,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1984,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1985,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1986,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1987,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1988,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1989,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1990,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1991,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1992,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1993,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1994,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1995,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
1996,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1997,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1998,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
1999,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2000,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2001,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2002,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2003,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2004,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2005,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2006,0.000660066,2.12E-05,1.68E-06,1,0,53,0,0.240266434
2007,0.017161716,0.000593433,0.000457517,0.036953243,0.94494721,154,0.028635066,0.316184911
2008,0.000660066,4.26E-05,7.76E-05,1,0,54,0,0.241993451
2009,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2010,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2011,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2012,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2013,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2014,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2015,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2016,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2017,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2018,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2019,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2020,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2021,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2022,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2023,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2024,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2025,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2026,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2027,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2028,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2029,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2030,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2031,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2032,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2033,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2034,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2035,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2036,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,6.61E-07,0.24201278
2037,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2038,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,6.61E-07,0.24201278
2039,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2040,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2041,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2042,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2043,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2044,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2045,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2046,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2047,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2048,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2049,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2050,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2051,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2052,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2053,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2054,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2055,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2056,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2057,0.000660066,4.26E-05,7.76E-05,1,0,54,0,0.241993451
2058,0.017491749,0.001189918,0.015532478,0.03628447,0.946298984,177,0.040424694,0.319182556
2059,0.000660066,2.13E-05,1.96E-06,1,0,54,0,0.240304544
2060,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2061,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2062,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2063,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2064,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2065,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2066,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2067,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2068,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2069,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2070,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2071,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2072,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2073,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2074,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2075,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2076,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,6.61E-07,0.240323604
2077,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2078,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2079,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2080,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2081,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2082,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2083,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2084,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2085,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2086,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2087,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2088,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2089,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2090,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2091,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2092,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2093,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2094,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2095,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2096,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2097,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2098,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2099,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2100,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,3.30E-07,0.240323604
2101,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2102,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2103,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2104,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2105,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2106,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2107,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2108,0.000990099,2.20E-05,1.96E-06,0.666666667,0.166666667,54,0,0.240323604
2109,0.000660066,2.13E-05,1.96E-06,1,0,54,0,0.240304544
2110,0.017491749,0.00059425,0.000477174,0.03628447,0.945936139,155,0.034818685,0.316250913
2111,0.000660066,4.26E-05,7.76E-05,1,0,54,0,0.241993451
2112,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2113,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2114,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2115,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2116,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2117,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2118,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2119,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2120,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2121,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2122,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2123,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2124,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2125,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2126,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2127,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2128,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2129,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2130,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2131,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2132,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2133,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2134,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2135,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2136,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2137,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2138,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2139,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2140,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2141,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2142,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2143,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2144,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2145,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2146,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2147,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2148,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2149,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2150,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2151,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2152,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2153,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2154,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2155,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2156,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2157,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2158,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2159,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2160,0.000660066,4.26E-05,7.76E-05,1,0,54,0,0.241993451
2161,0.017491749,0.001189918,0.015532478,0.03628447,0.946298984,177,0.034528724,0.319182556
2162,0.000660066,2.12E-05,1.68E-06,1,0,53,0,0.240266434
2163,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2164,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2165,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2166,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2167,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2168,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2169,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2170,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2171,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
2172,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
2173,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
2174,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,6.61E-07,0.240285488
2175,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2176,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
2177,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2178,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2179,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2180,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2181,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2182,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2183,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,0,0.240285488
2184,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
2185,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
2186,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
2187,0.000990099,2.20E-05,1.68E-06,0.666666667,0.166666667,53,3.30E-07,0.240285488
