Source,Target,Type,weight
8782,11878,Undirected,1
8782,12987,Undirected,1
8782,39465,Undirected,1
8783,22302,Undirected,1
8784,31122,Undirected,1
8786,23013,Undirected,1
8786,37587,Undirected,1
8787,13777,Undirected,1
8787,19413,Undirected,1
8787,20689,Undirected,1
8787,26115,Undirected,1
8787,34312,Undirected,1
8787,35973,Undirected,1
8787,38547,Undirected,1
8788,15996,Undirected,1
8788,35331,Undirected,1
8789,23035,Undirected,1
8789,24404,Undirected,1
8789,37005,Undirected,1
8790,16025,Undirected,1
8790,22782,Undirected,1
8791,23190,Undirected,1
8792,20945,Undirected,1
8792,30981,Undirected,1
8794,11368,Undirected,1
8794,18324,Undirected,1
8794,28692,Undirected,1
8794,33846,Undirected,1
8795,10684,Undirected,1
8795,10694,Undirected,1
8795,11913,Undirected,1
8795,13324,Undirected,1
8795,14363,Undirected,1
8795,14378,Undirected,1
8795,14773,Undirected,1
8795,19413,Undirected,1
8795,19643,Undirected,1
8795,22048,Undirected,1
8795,23051,Undirected,1
8795,23963,Undirected,1
8795,25218,Undirected,1
8795,25244,Undirected,1
8795,27131,Undirected,1
8795,27409,Undirected,1
8795,27660,Undirected,1
8795,27885,Undirected,1
8795,28663,Undirected,1
8795,30122,Undirected,1
8795,33705,Undirected,1
8795,35109,Undirected,1
8795,35729,Undirected,1
8795,37319,Undirected,1
8795,39483,Undirected,1
8796,26454,Undirected,1
8797,11135,Undirected,1
8798,31733,Undirected,1
8802,21680,Undirected,1
8802,31733,Undirected,1
8804,22677,Undirected,1
8805,11878,Undirected,1
8805,33092,Undirected,1
8806,11348,Undirected,1
8806,37422,Undirected,1
8807,18448,Undirected,1
8808,9971,Undirected,1
8808,13300,Undirected,1
8808,14464,Undirected,1
8808,19413,Undirected,1
8808,23035,Undirected,1
8808,30892,Undirected,1
8808,35973,Undirected,1
8809,24551,Undirected,1
8809,27050,Undirected,1
8809,31525,Undirected,1
8810,31118,Undirected,1
8810,33718,Undirected,1
8811,32215,Undirected,1
8812,16320,Undirected,1
8812,23116,Undirected,1
8814,23252,Undirected,1
8814,33005,Undirected,1
8816,36864,Undirected,1
8817,34486,Undirected,1
8819,39464,Undirected,1
8820,14112,Undirected,1
8820,22285,Undirected,1
8822,26561,Undirected,1
8822,29018,Undirected,1
8823,10684,Undirected,1
8825,21285,Undirected,1
8825,30522,Undirected,1
8827,21959,Undirected,1
8827,22615,Undirected,1
8828,19806,Undirected,1
8828,33387,Undirected,1
8829,39464,Undirected,1
8830,22640,Undirected,1
8831,20486,Undirected,1
8831,33005,Undirected,1
8832,11848,Undirected,1
8832,27068,Undirected,1
8833,34005,Undirected,1
8834,11878,Undirected,1
8834,25935,Undirected,1
8835,17414,Undirected,1
8835,22782,Undirected,1
8835,31733,Undirected,1
8835,32657,Undirected,1
8835,33718,Undirected,1
8836,37240,Undirected,1
8837,22677,Undirected,1
8838,16251,Undirected,1
8838,20051,Undirected,1
8838,25883,Undirected,1
8838,26077,Undirected,1
8838,35118,Undirected,1
8839,18324,Undirected,1
8839,33190,Undirected,1
8840,33559,Undirected,1
8842,33482,Undirected,1
8843,34590,Undirected,1
8844,25718,Undirected,1
8845,28874,Undirected,1
8846,17080,Undirected,1
8846,20936,Undirected,1
8846,32853,Undirected,1
8846,37788,Undirected,1
8847,26880,Undirected,1
8848,36644,Undirected,1
8849,16698,Undirected,1
8850,22870,Undirected,1
8851,15249,Undirected,1
8851,15748,Undirected,1
8851,21853,Undirected,1
8852,28428,Undirected,1
8853,10157,Undirected,1
8853,16263,Undirected,1
8853,23035,Undirected,1
8853,35973,Undirected,1
8854,33718,Undirected,1
8855,22302,Undirected,1
8855,25645,Undirected,1
8856,31733,Undirected,1
8858,12753,Undirected,1
8858,32059,Undirected,1
8859,31733,Undirected,1
8859,33718,Undirected,1
8860,13300,Undirected,1
8860,22225,Undirected,1
8860,25167,Undirected,1
8861,11878,Undirected,1
8861,33941,Undirected,1
8862,22640,Undirected,1
8862,33718,Undirected,1
8863,18433,Undirected,1
8864,15417,Undirected,1
8865,21680,Undirected,1
8865,25645,Undirected,1
8865,30981,Undirected,1
8866,25729,Undirected,1
8867,38801,Undirected,1
8868,35580,Undirected,1
8869,37422,Undirected,1
8869,39967,Undirected,1
8870,12914,Undirected,1
8870,13166,Undirected,1
8870,15845,Undirected,1
8870,16251,Undirected,1
8870,19413,Undirected,1
8870,19767,Undirected,1
8870,20689,Undirected,1
8870,22062,Undirected,1
8870,23035,Undirected,1
8870,24623,Undirected,1
8870,25645,Undirected,1
8870,26115,Undirected,1
8870,30981,Undirected,1
8870,34580,Undirected,1
8870,35973,Undirected,1
8870,37319,Undirected,1
8870,37463,Undirected,1
8871,34633,Undirected,1
8872,22097,Undirected,1
8873,35580,Undirected,1
8873,36591,Undirected,1
8874,14831,Undirected,1
8877,33718,Undirected,1
8878,28314,Undirected,1
8879,23145,Undirected,1
8879,23339,Undirected,1
8879,40001,Undirected,1
8880,13314,Undirected,1
8881,22640,Undirected,1
8882,18969,Undirected,1
8882,33092,Undirected,1
8883,19808,Undirected,1
8884,12231,Undirected,1
8885,10991,Undirected,1
8885,18152,Undirected,1
8885,18324,Undirected,1
8885,28222,Undirected,1
8885,36464,Undirected,1
8885,37165,Undirected,1
8885,37589,Undirected,1
8886,26576,Undirected,1
8887,11788,Undirected,1
8888,34135,Undirected,1
8889,22640,Undirected,1
8889,25645,Undirected,1
8890,10436,Undirected,1
8890,10986,Undirected,1
8890,16090,Undirected,1
8890,17318,Undirected,1
8890,23438,Undirected,1
8890,33164,Undirected,1
8890,34866,Undirected,1
8890,36519,Undirected,1
8892,20262,Undirected,1
8896,14831,Undirected,1
8897,25645,Undirected,1
8899,35499,Undirected,1
8899,38025,Undirected,1
8900,27641,Undirected,1
8901,15127,Undirected,1
8901,21680,Undirected,1
8902,11788,Undirected,1
8902,38832,Undirected,1
8903,12518,Undirected,1
8903,29255,Undirected,1
8903,32856,Undirected,1
8905,15419,Undirected,1
8905,26567,Undirected,1
8906,11878,Undirected,1
8906,15792,Undirected,1
8906,26692,Undirected,1
8907,13512,Undirected,1
8907,27313,Undirected,1
8908,22264,Undirected,1
8908,28945,Undirected,1
8909,16052,Undirected,1
8909,16342,Undirected,1
8909,24428,Undirected,1
8909,29398,Undirected,1
8909,37590,Undirected,1
8909,40002,Undirected,1
8910,11788,Undirected,1
8910,35181,Undirected,1
8911,24974,Undirected,1
8911,37597,Undirected,1
8912,32439,Undirected,1
8914,12230,Undirected,1
8914,14831,Undirected,1
8914,21680,Undirected,1
8915,23069,Undirected,1
8916,10855,Undirected,1
8916,14599,Undirected,1
8918,14231,Undirected,1
8918,32939,Undirected,1
8919,10626,Undirected,1
8919,19217,Undirected,1
8920,10929,Undirected,1
8920,13475,Undirected,1
8920,22409,Undirected,1
8920,28380,Undirected,1
8920,29163,Undirected,1
8920,39678,Undirected,1
8921,11878,Undirected,1
8922,9451,Undirected,1
8923,29290,Undirected,1
8923,33874,Undirected,1
8924,26564,Undirected,1
8925,18150,Undirected,1
8925,29453,Undirected,1
8925,37255,Undirected,1
8926,28808,Undirected,1
8927,22782,Undirected,1
8929,29857,Undirected,1
8930,28066,Undirected,1
8931,9342,Undirected,1
8932,21875,Undirected,1
8932,26409,Undirected,1
8934,37315,Undirected,1
8935,25121,Undirected,1
8935,35471,Undirected,1
8936,12687,Undirected,1
8936,14326,Undirected,1
8936,22640,Undirected,1
8936,35742,Undirected,1
8937,9658,Undirected,1
8937,9763,Undirected,1
8937,14032,Undirected,1
8937,14092,Undirected,1
8937,16934,Undirected,1
8937,17219,Undirected,1
8937,23374,Undirected,1
8937,27475,Undirected,1
8937,30696,Undirected,1
8937,32146,Undirected,1
8937,34010,Undirected,1
8937,34286,Undirected,1
8937,35654,Undirected,1
8937,36799,Undirected,1
8937,36833,Undirected,1
8938,15845,Undirected,1
8938,16251,Undirected,1
8938,21680,Undirected,1
8938,25610,Undirected,1
8938,33032,Undirected,1
8938,35973,Undirected,1
8938,36076,Undirected,1
8938,37092,Undirected,1
8939,11459,Undirected,1
8940,17733,Undirected,1
8941,12230,Undirected,1
8941,29290,Undirected,1
8941,39261,Undirected,1
8942,10431,Undirected,1
8942,12230,Undirected,1
8942,18668,Undirected,1
8943,9771,Undirected,1
8944,20689,Undirected,1
8946,10684,Undirected,1
8946,36275,Undirected,1
8947,22640,Undirected,1
8948,24982,Undirected,1
8949,14831,Undirected,1
8949,33718,Undirected,1
8950,13526,Undirected,1
8950,14880,Undirected,1
8950,18324,Undirected,1
8950,22268,Undirected,1
8950,33190,Undirected,1
8951,20689,Undirected,1
8951,33718,Undirected,1
8952,11064,Undirected,1
8952,13082,Undirected,1
8953,24053,Undirected,1
8953,31044,Undirected,1
8953,34654,Undirected,1
8953,36121,Undirected,1
8954,21853,Undirected,1
8954,39465,Undirected,1
8955,20486,Undirected,1
8957,34633,Undirected,1
8958,23608,Undirected,1
8958,38890,Undirected,1
8960,18730,Undirected,1
8961,37779,Undirected,1
8965,14464,Undirected,1
8965,14831,Undirected,1
8965,19413,Undirected,1
8965,23035,Undirected,1
8965,26115,Undirected,1
8965,30892,Undirected,1
8965,35973,Undirected,1
8965,37669,Undirected,1
8965,38620,Undirected,1
8966,20689,Undirected,1
8966,31452,Undirected,1
8967,12470,Undirected,1
8967,16753,Undirected,1
8967,19413,Undirected,1
8967,19512,Undirected,1
8967,35973,Undirected,1
8968,29679,Undirected,1
8968,30742,Undirected,1
8969,24108,Undirected,1
8969,30609,Undirected,1
8970,21680,Undirected,1
8970,31733,Undirected,1
8971,24684,Undirected,1
8972,14940,Undirected,1
8972,18430,Undirected,1
8972,20689,Undirected,1
8972,21680,Undirected,1
8972,22782,Undirected,1
8972,25946,Undirected,1
8972,31733,Undirected,1
8972,39465,Undirected,1
8973,31733,Undirected,1
8974,25645,Undirected,1
8974,27315,Undirected,1
8975,35668,Undirected,1
8976,30441,Undirected,1
8978,37625,Undirected,1
8979,10076,Undirected,1
8980,22340,Undirected,1
8980,35973,Undirected,1
8981,21853,Undirected,1
8981,31034,Undirected,1
8982,11441,Undirected,1
8982,12023,Undirected,1
8982,15984,Undirected,1
8982,16902,Undirected,1
8982,22164,Undirected,1
8982,22598,Undirected,1
8982,24912,Undirected,1
8982,27434,Undirected,1
8982,33784,Undirected,1
8982,37006,Undirected,1
8982,38792,Undirected,1
8982,39472,Undirected,1
8982,39582,Undirected,1
8984,15443,Undirected,1
8985,35762,Undirected,1
8988,11312,Undirected,1
8989,26066,Undirected,1
8990,34723,Undirected,1
8991,18487,Undirected,1
8992,18433,Undirected,1
8992,19767,Undirected,1
8993,33718,Undirected,1
8994,11853,Undirected,1
8994,23035,Undirected,1
8994,23510,Undirected,1
8994,27950,Undirected,1
8994,39934,Undirected,1
8995,26979,Undirected,1
8997,28066,Undirected,1
8998,27021,Undirected,1
8998,30958,Undirected,1
8999,14112,Undirected,1
8999,31452,Undirected,1
9000,15471,Undirected,1
9001,14831,Undirected,1
9001,18989,Undirected,1
9003,11530,Undirected,1
9003,26586,Undirected,1
9004,18030,Undirected,1
9004,29693,Undirected,1
9006,38037,Undirected,1
9007,24428,Undirected,1
9007,26115,Undirected,1
9007,28945,Undirected,1
9007,30892,Undirected,1
9008,11878,Undirected,1
9008,13512,Undirected,1
9008,37319,Undirected,1
9009,17370,Undirected,1
9009,21680,Undirected,1
9011,15996,Undirected,1
9012,36833,Undirected,1
9013,9048,Undirected,1
9013,18155,Undirected,1
9014,21053,Undirected,1
9014,21375,Undirected,1
9015,18453,Undirected,1
9015,22062,Undirected,1
9015,27572,Undirected,1
9015,32939,Undirected,1
9015,35413,Undirected,1
9015,38195,Undirected,1
9016,22640,Undirected,1
9016,38025,Undirected,1
9017,25645,Undirected,1
9018,30441,Undirected,1
9019,9048,Undirected,1
9020,18385,Undirected,1
9020,19413,Undirected,1
9020,26381,Undirected,1
9020,32227,Undirected,1
9021,21799,Undirected,1
9023,15996,Undirected,1
9024,30981,Undirected,1
9024,31733,Undirected,1
9025,10703,Undirected,1
9026,26819,Undirected,1
9027,18324,Undirected,1
9027,33190,Undirected,1
9028,22640,Undirected,1
9028,31733,Undirected,1
9029,25121,Undirected,1
9031,15471,Undirected,1
9031,38195,Undirected,1
9031,38342,Undirected,1
9032,21380,Undirected,1
9032,35973,Undirected,1
9034,33131,Undirected,1
9034,39065,Undirected,1
9035,35466,Undirected,1
9035,35841,Undirected,1
9036,38740,Undirected,1
9037,15698,Undirected,1
9038,20486,Undirected,1
9038,21375,Undirected,1
9039,27978,Undirected,1
9040,31733,Undirected,1
9041,28066,Undirected,1
9042,16353,Undirected,1
9042,22062,Undirected,1
9042,27978,Undirected,1
9042,33078,Undirected,1
9043,24356,Undirected,1
9044,33174,Undirected,1
9045,33718,Undirected,1
9046,29290,Undirected,1
9048,9151,Undirected,1
9048,9362,Undirected,1
9048,9680,Undirected,1
9048,9950,Undirected,1
9048,10050,Undirected,1
9048,10338,Undirected,1
9048,10912,Undirected,1
9048,10948,Undirected,1
9048,10961,Undirected,1
9048,11360,Undirected,1
9048,11959,Undirected,1
9048,12018,Undirected,1
9048,12527,Undirected,1
9048,12557,Undirected,1
9048,13198,Undirected,1
9048,13681,Undirected,1
9048,13779,Undirected,1
9048,13818,Undirected,1
9048,14985,Undirected,1
9048,15673,Undirected,1
9048,15982,Undirected,1
9048,17457,Undirected,1
9048,17967,Undirected,1
9048,18324,Undirected,1
9048,18609,Undirected,1
9048,19287,Undirected,1
9048,19767,Undirected,1
9048,20459,Undirected,1
9048,20554,Undirected,1
9048,21289,Undirected,1
9048,21617,Undirected,1
9048,21820,Undirected,1
9048,21838,Undirected,1
9048,22062,Undirected,1
9048,23745,Undirected,1
9048,23780,Undirected,1
9048,24370,Undirected,1
9048,25624,Undirected,1
9048,25688,Undirected,1
9048,26301,Undirected,1
9048,26801,Undirected,1
9048,26808,Undirected,1
9048,27016,Undirected,1
9048,27442,Undirected,1
9048,27903,Undirected,1
9048,28066,Undirected,1
9048,28262,Undirected,1
9048,28860,Undirected,1
9048,30081,Undirected,1
9048,30377,Undirected,1
9048,30407,Undirected,1
9048,30491,Undirected,1
9048,31452,Undirected,1
9048,31755,Undirected,1
9048,32027,Undirected,1
9048,32178,Undirected,1
9048,33128,Undirected,1
9048,34033,Undirected,1
9048,34329,Undirected,1
9048,34672,Undirected,1
9048,35165,Undirected,1
9048,35654,Undirected,1
9048,36264,Undirected,1
9048,36478,Undirected,1
9048,36642,Undirected,1
9048,36758,Undirected,1
9048,37428,Undirected,1
9048,37488,Undirected,1
9048,38108,Undirected,1
9048,38402,Undirected,1
9048,39060,Undirected,1
9048,39312,Undirected,1
9049,14831,Undirected,1
9049,22640,Undirected,1
9049,33718,Undirected,1
9050,21680,Undirected,1
9050,29941,Undirected,1
9051,14464,Undirected,1
9051,39534,Undirected,1
9052,30441,Undirected,1
9052,33005,Undirected,1
9053,20618,Undirected,1
9053,34723,Undirected,1
9053,39967,Undirected,1
9054,21286,Undirected,1
9055,12230,Undirected,1
9055,13773,Undirected,1
9055,16753,Undirected,1
9055,18372,Undirected,1
9055,18471,Undirected,1
9055,19413,Undirected,1
9055,20689,Undirected,1
9055,22677,Undirected,1
9055,23035,Undirected,1
9055,25645,Undirected,1
9055,26115,Undirected,1
9055,31552,Undirected,1
9055,33264,Undirected,1
9055,35973,Undirected,1
9055,36076,Undirected,1
9055,39064,Undirected,1
9056,32939,Undirected,1
9057,12230,Undirected,1
9057,19512,Undirected,1
9057,20689,Undirected,1
9057,22062,Undirected,1
9057,30892,Undirected,1
9057,31452,Undirected,1
9057,37319,Undirected,1
9057,38037,Undirected,1
9059,19413,Undirected,1
9059,26115,Undirected,1
9059,33264,Undirected,1
9059,35973,Undirected,1
9059,37857,Undirected,1
9061,12230,Undirected,1
9061,19021,Undirected,1
9061,19413,Undirected,1
9061,20689,Undirected,1
9061,26115,Undirected,1
9061,30892,Undirected,1
9061,33264,Undirected,1
9061,35973,Undirected,1
9062,16893,Undirected,1
9063,33718,Undirected,1
9064,10602,Undirected,1
9064,31470,Undirected,1
9065,32755,Undirected,1
9066,14872,Undirected,1
9066,17777,Undirected,1
9066,18842,Undirected,1
9066,19413,Undirected,1
9066,20594,Undirected,1
9066,21068,Undirected,1
9066,24700,Undirected,1
9066,25935,Undirected,1
9066,26115,Undirected,1
9066,30623,Undirected,1
9066,32928,Undirected,1
9066,32960,Undirected,1
9066,33264,Undirected,1
9066,33442,Undirected,1
9066,35973,Undirected,1
9066,37805,Undirected,1
9066,38544,Undirected,1
9067,13298,Undirected,1
9067,15698,Undirected,1
9067,31743,Undirected,1
9068,25022,Undirected,1
9068,25645,Undirected,1
9068,35973,Undirected,1
9068,39064,Undirected,1
9069,11530,Undirected,1
9069,26586,Undirected,1
9070,25645,Undirected,1
9071,30755,Undirected,1
9072,32935,Undirected,1
9073,23716,Undirected,1
9074,29290,Undirected,1
9077,13625,Undirected,1
9077,19337,Undirected,1
9078,10684,Undirected,1
9079,14231,Undirected,1
9079,26944,Undirected,1
9079,37319,Undirected,1
9081,18150,Undirected,1
9081,20689,Undirected,1
9082,37372,Undirected,1
9083,36637,Undirected,1
9083,38025,Undirected,1
9084,25024,Undirected,1
9084,39529,Undirected,1
9085,13605,Undirected,1
9086,14247,Undirected,1
9086,16683,Undirected,1
9087,25549,Undirected,1
9087,28314,Undirected,1
9088,21680,Undirected,1
9089,25645,Undirected,1
9090,30695,Undirected,1
9091,35966,Undirected,1
9092,21680,Undirected,1
9092,25645,Undirected,1
9093,15032,Undirected,1
9094,39491,Undirected,1
9095,9521,Undirected,1
9095,10684,Undirected,1
9095,13734,Undirected,1
9095,14860,Undirected,1
9095,15266,Undirected,1
9095,15323,Undirected,1
9095,22372,Undirected,1
9095,28236,Undirected,1
9095,35292,Undirected,1
9095,39706,Undirected,1
9095,40130,Undirected,1
9096,38195,Undirected,1
9097,16336,Undirected,1
9098,36864,Undirected,1
9099,14351,Undirected,1
9099,24647,Undirected,1
9100,22062,Undirected,1
9100,36275,Undirected,1
9100,36657,Undirected,1
9101,18258,Undirected,1
9101,28314,Undirected,1
9102,14831,Undirected,1
9104,21680,Undirected,1
9104,39464,Undirected,1
9105,39464,Undirected,1
9106,29725,Undirected,1
9107,37319,Undirected,1
9107,38235,Undirected,1
9108,10541,Undirected,1
9108,21993,Undirected,1
9110,10246,Undirected,1
9110,35991,Undirected,1
9111,33718,Undirected,1
9111,39087,Undirected,1
9112,20292,Undirected,1
9112,22746,Undirected,1
9113,19512,Undirected,1
9114,12649,Undirected,1
9114,19767,Undirected,1
9115,31733,Undirected,1
9115,33718,Undirected,1
9115,37422,Undirected,1
9117,30584,Undirected,1
9117,32109,Undirected,1
9119,21680,Undirected,1
